glide_file,best_ng_match,hamming_distance
THE LEGEND OF ZELDA#816FA849#4#0_all.png,textures/kanji/gMsgKanji8EB7Tex.png,0
THE LEGEND OF ZELDA#A1194F97#2#1#846C8DA7_ciByRGBA.png,objects/object_sa/gSariaMouthClosed2Tex.png,2
THE LEGEND OF ZELDA#E97A876F#3#1_all.png,textures/parameter_static/gButtonBackgroundTex.png,0
THE LEGEND OF ZELDA#CE6C92C4#0#2_all.png,objects/gameplay_keep/gBombchuBodyTex.png,0
THE LEGEND OF ZELDA#95383A3A#0#2_all.png,objects/object_st/object_st_Tex_002650.png,0
THE LEGEND OF ZELDA#877A94F0#4#0_all.png,scenes/shared/spot18_scene/spot18_room_1Tex_003068.png,0
THE LEGEND OF ZELDA#091D8358#2#1#4DCB0A45_ciByRGBA.png,objects/object_du/gDaruniaSkelTex_9500.png,0
THE LEGEND OF ZELDA#EF0E2CD9#4#0_all.png,textures/kanji/gMsgKanji8DC4Tex.png,0
THE LEGEND OF ZELDA#8DF179CB#4#0_all.png,objects/gameplay_keep/gEffHitMark11Tex.png,0
THE LEGEND OF ZELDA#A280DF72#0#2_all.png,objects/object_horse_zelda/gHorseZeldaLegTex.png,0
THE LEGEND OF ZELDA#C094ABF3#0#2_all.png,objects/object_spot09_obj/object_spot09_objTex_00FC90.png,0
THE LEGEND OF ZELDA#50C3E62B#3#0_all.png,textures/item_name_static/gLensItemNameGERTex.png,0
THE LEGEND OF ZELDA#691D4AD3#2#1#25ED4BE4_ciByRGBA.png,scenes/shared/spot09_scene/spot09_sceneTex_00F960.png,0
THE LEGEND OF ZELDA#308DE74B#4#0_all.png,textures/kanji/gMsgKanji8B7ATex.png,0
THE LEGEND OF ZELDA#7369DB3E#3#1_all.png,textures/icon_item_ger_static/gPauseMap10GERTex.png,0
THE LEGEND OF ZELDA#59787C06#0#2_all.png,scenes/shared/spot10_scene/spot10_room_1Tex_006FA0.png,2
THE LEGEND OF ZELDA#EAFA6389#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#B46D65C7#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#B7D0D5DE#3#1_all.png,textures/title_static/gFileSelFileCopiedENGTex.png,6
THE LEGEND OF ZELDA#795F2176#3#0_all.png,textures/do_action_static/gSpeakDoActionFRATex.png,6
THE LEGEND OF ZELDA#11F5B3A8#0#2_all.png,scenes/shared/spot06_scene/spot06_sceneTex_00AAB8.png,2
THE LEGEND OF ZELDA#A47FDF5E#3#0_all.png,textures/item_name_static/gEmptyBottleItemNameGERTex.png,8
THE LEGEND OF ZELDA#F77C7EEE#4#0_all.png,textures/nes_font_static/gMsgChar90LatinSmallLetterAWithGraveTex.png,0
THE LEGEND OF ZELDA#E9E7210F#0#2_all.png,objects/object_fd/object_fdTex_00B458.png,0
THE LEGEND OF ZELDA#9FCF2416#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#8D06BD04#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#274BE3E1#4#1_all.png,objects/gameplay_keep/gCircleGlowRTex.png,4
THE LEGEND OF ZELDA#2CAB090D#4#1_all.png,objects/object_gi_milk/object_gi_milkTex_000000.png,2
THE LEGEND OF ZELDA#A931DB6A#2#1#BDBE39E8_ciByRGBA.png,objects/object_link_boy/gLinkAdultDefaultGauntlet1Tex.png,0
THE LEGEND OF ZELDA#DFCA415B#2#1#D5C85CD3_ciByRGBA.png,scenes/shared/spot16_scene/spot16_sceneTex_00BD98.png,0
THE LEGEND OF ZELDA#19251CB7#3#0_all.png,textures/item_name_static/gGreenPotionItemNameFRATex.png,0
THE LEGEND OF ZELDA#21F86C07#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#E0F654AB#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#478BB386#4#0_all.png,textures/kanji/gMsgKanji894ATex.png,2
THE LEGEND OF ZELDA#E5DB0114#3#0_all.png,textures/g_pn_17/gMarketTitleCardENGTex.png,8
THE LEGEND OF ZELDA#7E96194C#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#FCB6F554#3#1_all.png,objects/object_tp/gTailpasaranTailSegmentTex.png,0
THE LEGEND OF ZELDA#D5DEEAF9#3#0_all.png,textures/map_name_static/gHauntedWastelandPointNameENGTex.png,0
THE LEGEND OF ZELDA#D990363F#0#3_all.png,textures/icon_item_static/gItemIconTunicKokiriTex.png,0
THE LEGEND OF ZELDA#A67B7893#4#0_all.png,textures/kanji/gMsgKanji82B6HiraganaJiTex.png,0
THE LEGEND OF ZELDA#897B1092#0#2_all.png,scenes/mq/men_scene/men_room_0Tex_009538.png,2
THE LEGEND OF ZELDA#0F2813F0#0#2_all.png,scenes/mq/Bmori1_scene/Bmori1_room_2Tex_00CF80.png,0
THE LEGEND OF ZELDA#63E1D99F#4#0_all.png,textures/kanji/gMsgKanji88DFTex.png,0
THE LEGEND OF ZELDA#2478F053#4#0_all.png,textures/kanji/gMsgKanji95CATex.png,0
THE LEGEND OF ZELDA#1C96D3FE#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#6F3DE2B2#4#0_all.png,textures/kanji/gMsgKanji975DTex.png,0
THE LEGEND OF ZELDA#6C9E6FB2#0#2_all.png,objects/object_po_sisters/object_po_sistersTex_0058D8.png,0
THE LEGEND OF ZELDA#E97F6C8F#0#2_all.png,scenes/mq/MIZUsin_scene/MIZUsin_room_0Tex_00F5F8.png,0
THE LEGEND OF ZELDA#6FF77DE2#4#1_all.png,scenes/shared/hylia_labo_scene/hylia_labo_sceneTex_010090.png,2
THE LEGEND OF ZELDA#4B87B3E0#3#1_all.png,textures/icon_item_fra_static/gPauseToQuestStatusFRATex.png,0
THE LEGEND OF ZELDA#2E2ACF2A#0#2_all.png,objects/object_bv/object_bvTex_018770.png,6
THE LEGEND OF ZELDA#9D116F74#4#0_all.png,textures/kanji/gMsgKanji96A7Tex.png,0
THE LEGEND OF ZELDA#861C7BF9#3#0_all.png,textures/item_name_static/gPocketCuccoItemNameENGTex.png,6
THE LEGEND OF ZELDA#9708EC8A#3#0_all.png,textures/do_action_static/gFasterDoActionFRATex.png,0
THE LEGEND OF ZELDA#E60CA3EE#0#2_all.png,scenes/shared/kenjyanoma_scene/kenjyanoma_room_0Tex_011D08.png,0
THE LEGEND OF ZELDA#2C8FE8F9#4#0_all.png,textures/kanji/gMsgKanji8948Tex.png,0
THE LEGEND OF ZELDA#2914DB7F#0#2_all.png,objects/object_masterkokirihead/gKokiriShopkeeperEyeOpenTex.png,0
THE LEGEND OF ZELDA#65DF2AB1#3#1_all.png,textures/icon_item_fra_static/gPauseToSelectItemFRATex.png,8
THE LEGEND OF ZELDA#426C6DE1#3#0_all.png,textures/item_name_static/gGerudoMaskItemNameFRATex.png,0
THE LEGEND OF ZELDA#201FE04C#3#0_all.png,textures/g_pn_21/gZoraShopTitleCardFRATex.png,6
THE LEGEND OF ZELDA#F655C40F#0#2_all.png,objects/object_tw/gTwinrovaRightFootTex.png,2
THE LEGEND OF ZELDA#413439E5#3#0_all.png,textures/map_name_static/gHyruleFieldPointNameENGTex.png,0
THE LEGEND OF ZELDA#ABE9F437#4#0_all.png,textures/kanji/gMsgKanji8E4FTex.png,0
THE LEGEND OF ZELDA#60D45505#2#1#8440F538_ciByRGBA.png,objects/object_os/gHappyMaskSalesmanMouthTex.png,2
THE LEGEND OF ZELDA#73F6DEC6#0#2_all.png,scenes/shared/spot00_scene/spot00_sceneTex_026098.png,0
THE LEGEND OF ZELDA#268112E6#3#0_all.png,textures/item_name_static/gZeldasLetterItemNameJPNTex.png,0
THE LEGEND OF ZELDA#5250CD5F#4#0_all.png,textures/kanji/gMsgKanji8C7DTex.png,0
THE LEGEND OF ZELDA#264A7405#3#0_all.png,textures/item_name_static/gFireMedallionItemNameENGTex.png,6
THE LEGEND OF ZELDA#47B2F497#3#1_all.png,objects/object_Bb/object_Bb_Tex_001640.png,6
THE LEGEND OF ZELDA#50B91C6B#3#0_all.png,textures/item_name_static/gZoraMaskItemNameENGTex.png,0
THE LEGEND OF ZELDA#FB935FBC#4#1_all.png,objects/gameplay_keep/gameplay_keepTex_04CF40.png,0
THE LEGEND OF ZELDA#DA756E63#2#1#A9C223BA_ciByRGBA.png,scenes/mq/ydan_scene/ydan_room_6Tex_003F00.png,4
THE LEGEND OF ZELDA#FC748EED#0#2_all.png,scenes/mq/ganontika_scene/ganontika_room_9Tex_00A818.png,0
THE LEGEND OF ZELDA#53FCB701#4#1_all.png,scenes/shared/ganon_tou_scene/ganon_tou_sceneTex_003280.png,0
THE LEGEND OF ZELDA#B848785C#2#1#C9E91965_ciByRGBA.png,objects/object_sd/gEnHeishiKingGuardHandTex.png,0
THE LEGEND OF ZELDA#3F65FB87#4#0_all.png,objects/object_mag/gTitleEffectMask22Tex.png,0
THE LEGEND OF ZELDA#6C1ED5AF#0#2_all.png,scenes/mq/Bmori1_scene/Bmori1_room_0Tex_0074F8.png,2
THE LEGEND OF ZELDA#064C26F9#3#0_all.png,textures/kanji/gMsgKanji8294LowercaseTTex.png,8
THE LEGEND OF ZELDA#A58106AC#3#1_all.png,textures/map_name_static/gDeathMountainCraterPositionNameGERTex.png,0
THE LEGEND OF ZELDA#51DA09D6#2#1#9C5A0D97_ciByRGBA.png,scenes/shared/spot20_scene/spot20_sceneTex_005FE0.png,0
THE LEGEND OF ZELDA#EA68731D#3#0_all.png,textures/g_pn_25/gGravekeepersHutTitleCardFRATex.png,8
THE LEGEND OF ZELDA#FFE1F165#0#2_all.png,scenes/shared/spot20_scene/spot20_sceneTex_00D1E0.png,2
THE LEGEND OF ZELDA#922180EE#0#2_all.png,objects/object_okuta/gOctorokProjectileTex.png,0
THE LEGEND OF ZELDA#D71F9EA0#4#0_all.png,textures/kanji/gMsgKanji91E4Tex.png,0
THE LEGEND OF ZELDA#21E5A299#2#1#3B74C80E_ciByRGBA.png,objects/object_link_child/gLinkChildMouth2Tex.png,2
THE LEGEND OF ZELDA#832DDAEA#3#1_all.png,textures/g_pn_21/gZoraShopTitleCardJPNTex.png,0
THE LEGEND OF ZELDA#0B87A389#3#2_all.png,objects/object_gi_clothes/object_gi_clothesTex_000000.png,0
THE LEGEND OF ZELDA#B79EDA25#3#0_all.png,textures/item_name_static/gKokiriEmeraldItemNameFRATex.png,6
THE LEGEND OF ZELDA#CE1573A3#4#0_all.png,textures/kanji/gMsgKanji836AKatakanaNiTex.png,2
THE LEGEND OF ZELDA#6656497B#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#27AC3BFC#4#0_all.png,textures/kanji/gMsgKanji91D1Tex.png,0
THE LEGEND OF ZELDA#11BB67EE#2#0#3633573E_ciByRGBA.png,scenes/shared/spot08_scene/spot08_sceneTex_00A9A0.png,0
THE LEGEND OF ZELDA#49393348#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#1B085EF7#0#3_all.png,textures/icon_item_static/gItemIconBottleMilkFullTex.png,0
THE LEGEND OF ZELDA#5859CAE0#0#3_all.png,textures/icon_item_static/gItemIconBrokenGoronsSwordTex.png,2
THE LEGEND OF ZELDA#5E19002B#2#1#4B3E048A_ciByRGBA.png,objects/object_gndd/gYoungGanondorfUpperLipTex.png,0
THE LEGEND OF ZELDA#1BBAAD39#4#1_all.png,objects/object_box/object_boxTex_004F80.png,2
THE LEGEND OF ZELDA#D1223572#2#1#268BC076_ciByRGBA.png,objects/object_bob/object_bob_Tex_001FC8.png,0
THE LEGEND OF ZELDA#47ED241E#0#2_all.png,scenes/shared/tokinoma_scene/tokinoma_room_0Tex_0159D8.png,0
THE LEGEND OF ZELDA#D342D433#0#2_all.png,objects/object_shopnuts/gBusinessScrubEyeTex.png,6
THE LEGEND OF ZELDA#6278EC14#4#0_all.png,textures/kanji/gMsgKanji8D84Tex.png,0
THE LEGEND OF ZELDA#C38B0F10#3#1_all.png,textures/g_pn_26/gLakesideLaboratoryTitleCardFRATex.png,0
THE LEGEND OF ZELDA#7BC96C01#3#0_all.png,textures/g_pn_32/gLakeHyliaTitleCardGERTex.png,8
THE LEGEND OF ZELDA#C9F84A34#3#1_all.png,textures/icon_item_fra_static/gPauseShadowTitleFRATex.png,0
THE LEGEND OF ZELDA#44F34F75#0#3_all.png,textures/icon_item_static/gItemIconMaskGerudoTex.png,2
THE LEGEND OF ZELDA#4E91A3A2#3#0_all.png,textures/item_name_static/gFireArrowItemNameFRATex.png,0
THE LEGEND OF ZELDA#67AE4E04#4#1_all.png,objects/object_horse_normal/object_horse_normalTex_005B98.png,0
THE LEGEND OF ZELDA#244A1E19#3#1_all.png,textures/title_static/gFileSelWhichFile2GERTex.png,0
THE LEGEND OF ZELDA#42447700#0#2_all.png,scenes/shared/hylia_labo_scene/hylia_labo_sceneTex_00F890.png,6
THE LEGEND OF ZELDA#C59FD82F#4#1_all.png,objects/object_dh/object_dh_Tex_0080C0.png,2
THE LEGEND OF ZELDA#0AD90012#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#B4F260C9#4#0_all.png,textures/kanji/gMsgKanji93C7Tex.png,0
THE LEGEND OF ZELDA#C3930590#0#2_all.png,objects/object_jj/gJabuJabuNoseDecorationTex.png,0
THE LEGEND OF ZELDA#4BA4F1CC#4#0_all.png,textures/kanji/gMsgKanji91CETex.png,0
THE LEGEND OF ZELDA#F4AFD7DD#4#1_all.png,objects/gameplay_keep/gDekuStickTex.png,0
THE LEGEND OF ZELDA#71E15904#2#1#1396C1C0_ciByRGBA.png,objects/object_js/gCarpetMerchantBraceletTex.png,0
THE LEGEND OF ZELDA#D15F0724#2#1#9EEA2887_ciByRGBA.png,objects/object_ds/gPotionShopLadyCatPattern1Tex.png,0
THE LEGEND OF ZELDA#1466D480#3#1_all.png,textures/g_pn_14/gChamberOfTheSagesTitleCardFRATex.png,8
THE LEGEND OF ZELDA#43B06C2A#2#1#AD51431D_ciByRGBA.png,scenes/mq/men_scene/men_sceneTex_010CC0.png,0
THE LEGEND OF ZELDA#A32F6784#2#1#43FC0F50_ciByRGBA.png,objects/object_cne/gCneHandTex.png,2
THE LEGEND OF ZELDA#19AB2BC0#4#0_all.png,textures/kanji/gMsgKanji93A6Tex.png,0
THE LEGEND OF ZELDA#4AF3DE22#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#E6F7E9F1#3#1_all.png,textures/g_pn_46/gFishingPondTitleCardJPNTex.png,0
THE LEGEND OF ZELDA#CAF0C8A7#4#0_all.png,textures/icon_item_field_static/gWorldMapCloud3Tex.png,2
THE LEGEND OF ZELDA#A2AA8FBF#0#2_all.png,scenes/shared/kakusiana_scene/kakusiana_room_13Tex_003950.png,0
THE LEGEND OF ZELDA#D42CE0AE#4#0_all.png,textures/kanji/gMsgKanji82C8HiraganaNaTex.png,0
THE LEGEND OF ZELDA#2DF61E7B#4#0_all.png,textures/kanji/gMsgKanji97BCTex.png,0
THE LEGEND OF ZELDA#9BA4942F#2#1#A7D6B625_ciByRGBA.png,objects/object_ossan/object_ossanTex_005AB8.png,0
THE LEGEND OF ZELDA#1F271C13#4#0_all.png,textures/icon_item_nes_static/gPauseCurrentPositionENGTex.png,6
THE LEGEND OF ZELDA#2399B3BA#0#2_all.png,objects/object_haka_door/object_haka_door_Tex_000000.png,0
THE LEGEND OF ZELDA#4B3854A1#4#0_all.png,textures/kanji/gMsgKanji8A4ATex.png,0
THE LEGEND OF ZELDA#AC2FAB66#0#2_all.png,objects/object_link_child/gLinkChildWaistTex.png,0
THE LEGEND OF ZELDA#4D64B8BD#3#2_all.png,textures/title_static/gFileSelWindow19Tex.png,2
THE LEGEND OF ZELDA#958D867D#4#1_all.png,objects/object_spot02_objects/gEffSunGraveSpark3Tex.png,0
THE LEGEND OF ZELDA#73A265A4#0#2_all.png,objects/object_ossan/object_ossanTex_005AB8.png,0
THE LEGEND OF ZELDA#6F14A85C#3#0_all.png,textures/map_name_static/gMarketPointNameENGTex.png,4
THE LEGEND OF ZELDA#9B95BE56#4#0_all.png,objects/object_kingdodongo/object_kingdodongo_Tex_0308E0.png,2
THE LEGEND OF ZELDA#8E3F042F#3#1_all.png,scenes/mq/Bmori1_scene/Bmori1_room_10Tex_004BD8.png,0
THE LEGEND OF ZELDA#57A36E23#4#0_all.png,textures/kanji/gMsgKanji8CECTex.png,0
THE LEGEND OF ZELDA#0A6E1D60#4#1_all.png,scenes/shared/kenjyanoma_scene/kenjyanoma_room_0Tex_012508.png,2
THE LEGEND OF ZELDA#66B995D7#3#1_all.png,textures/g_pn_31/gKokiriForestTitleCardFRATex.png,0
THE LEGEND OF ZELDA#4F55351B#2#1#2C9D6FCE_ciByRGBA.png,objects/object_sd/gEnHeishiLegTex.png,0
THE LEGEND OF ZELDA#D606BA23#0#2_all.png,scenes/shared/spot00_scene/spot00_sceneTex_01F818.png,0
THE LEGEND OF ZELDA#6B3BAE85#3#0_all.png,textures/item_name_static/gFishItemNameGERTex.png,0
THE LEGEND OF ZELDA#9F5A2A05#2#1#9B4F874D_ciByRGBA.png,objects/object_zl1/gChildZelda1MouthOpenSmilingTex.png,0
THE LEGEND OF ZELDA#896DA92A#3#0_all.png,textures/item_name_static/gKeatonMaskItemNameFRATex.png,8
THE LEGEND OF ZELDA#0F6D4E25#3#1_all.png,textures/g_pn_53/gGERudosFortressTitleCardGERTex.png,0
THE LEGEND OF ZELDA#4C99BD55#0#2_all.png,scenes/shared/syatekijyou_scene/syatekijyou_sceneTex_005CC0.png,0
THE LEGEND OF ZELDA#23854649#0#2_all.png,objects/object_wf/gWolfosWhiteNostrilTex.png,2
THE LEGEND OF ZELDA#83D7A497#0#2_all.png,scenes/shared/nakaniwa_scene/nakaniwa_room_0Tex_008618.png,2
THE LEGEND OF ZELDA#5B6C8D64#3#0_all.png,textures/parameter_static/gNaviCUpENGTex.png,0
THE LEGEND OF ZELDA#4123950E#0#2_all.png,scenes/shared/spot07_scene/spot07_room_1Tex_0076D8.png,0
THE LEGEND OF ZELDA#ABDEC14B#3#1_all.png,textures/map_name_static/gMarketPositionNameENGTex.png,8
THE LEGEND OF ZELDA#4D2C65A5#3#0_all.png,textures/do_action_static/gEnterDoActionGERTex.png,0
THE LEGEND OF ZELDA#2EA82425#4#1_all.png,objects/object_gi_frog/object_gi_frogTex_000000.png,0
THE LEGEND OF ZELDA#E4142DAF#4#0_all.png,textures/kanji/gMsgKanji89C1Tex.png,0
THE LEGEND OF ZELDA#91BD6134#3#0_all.png,textures/map_name_static/gHyliaLakesidePointNameFRATex.png,6
THE LEGEND OF ZELDA#195A49B6#4#0_all.png,textures/kanji/gMsgKanji90B6Tex.png,0
THE LEGEND OF ZELDA#5DABEB1C#3#0_all.png,textures/item_name_static/gGoronsBraceletItemNameJPNTex.png,0
THE LEGEND OF ZELDA#32D23C2E#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#7AE1A4FB#4#0_all.png,textures/kanji/gMsgKanji8DF0Tex.png,0
THE LEGEND OF ZELDA#44F95853#3#1_all.png,textures/g_pn_10/gIceCavernTitleCardENGTex.png,0
THE LEGEND OF ZELDA#289D8AFE#3#0_all.png,textures/do_action_static/gDropDoActionENGTex.png,0
THE LEGEND OF ZELDA#FFC2BE78#4#0_all.png,textures/kanji/gMsgKanji837CKatakanaPoTex.png,0
THE LEGEND OF ZELDA#C5798B96#0#2_all.png,scenes/shared/mahouya_scene/mahouya_sceneTex_001220.png,0
THE LEGEND OF ZELDA#998BCBB4#0#2_all.png,objects/object_mori_tex/gForestTwistedHallBrickTex.png,2
THE LEGEND OF ZELDA#3FC2199D#0#2_all.png,scenes/shared/sutaru_scene/sutaru_room_0Tex_0028F0.png,0
THE LEGEND OF ZELDA#614173AE#0#2_all.png,objects/object_crow/gGuayBodyTex.png,0
THE LEGEND OF ZELDA#AADFB6FF#3#1_all.png,textures/icon_item_nes_static/gPauseDodongoTitleENGTex.png,0
THE LEGEND OF ZELDA#6525875A#0#2_all.png,objects/object_fish/gFishingFishTex_0022D0.png,2
THE LEGEND OF ZELDA#7090F1C8#3#1_all.png,textures/g_pn_57/gQuestionMarkTitleCardJPNTex.png,0
THE LEGEND OF ZELDA#D38D3052#3#1_all.png,textures/g_pn_15/gShootingGalleryTitleCardFRATex.png,0
THE LEGEND OF ZELDA#E5301538#4#0_all.png,textures/kanji/gMsgKanji89A4Tex.png,2
THE LEGEND OF ZELDA#B2DF8241#0#2_all.png,scenes/shared/takaraya_scene/takaraya_room_0Tex_0063E0.png,0
THE LEGEND OF ZELDA#5E64048D#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#B233DBD7#4#0_all.png,textures/kanji/gMsgKanji9366Tex.png,0
THE LEGEND OF ZELDA#598C3053#2#1#ABA060B0_ciByRGBA.png,scenes/shared/ganon_sonogo_scene/ganon_sonogo_room_1Tex_004148.png,0
THE LEGEND OF ZELDA#92226113#4#0_all.png,textures/kanji/gMsgKanji905FTex.png,2
THE LEGEND OF ZELDA#17A5B161#2#1#A6BE02C1_ciByRGBA.png,objects/object_gndd/gYoungGanondorfSideburnTex.png,0
THE LEGEND OF ZELDA#44DE8D7C#4#0_all.png,textures/nes_font_static/gMsgChar6ALatinSmallLetterJTex.png,0
THE LEGEND OF ZELDA#A5FC31A2#3#0_all.png,textures/item_name_static/gEyeDropsItemNameFRATex.png,8
THE LEGEND OF ZELDA#E63F50C2#4#0_all.png,textures/kanji/gMsgKanji89B9Tex.png,0
THE LEGEND OF ZELDA#370647F4#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#D62CE93D#0#2_all.png,objects/object_bg/gChuGirlSweaterTex.png,0
THE LEGEND OF ZELDA#F347068C#0#2_all.png,scenes/mq/jyasinzou_scene/jyasinzou_room_15Tex_003FE8.png,2
THE LEGEND OF ZELDA#109020D6#3#0_all.png,textures/map_name_static/gMarketPointNameENGTex.png,6
THE LEGEND OF ZELDA#266CC983#3#1_all.png,textures/icon_item_jpn_static/gPauseSelectItem20JPNTex.png,0
THE LEGEND OF ZELDA#B31BBA0D#4#0_all.png,scenes/shared/spot05_scene/spot05_sceneTex_00D360.png,0
THE LEGEND OF ZELDA#5A5F591E#2#1#47F8E107_ciByRGBA.png,scenes/mq/ydan_scene/ydan_room_5Tex_007788.png,0
THE LEGEND OF ZELDA#22BC997F#4#0_all.png,textures/kanji/gMsgKanji824FZeroTex.png,0
THE LEGEND OF ZELDA#33AED646#4#0_all.png,overlays/ovl_Oceff_Wipe2/s1Tex.png,0
THE LEGEND OF ZELDA#D6C5A09A#0#2_all.png,scenes/mq/ddan_scene/ddan_room_16Tex_002158.png,0
THE LEGEND OF ZELDA#A1C2EB37#2#1#A6919EB2_ciByRGBA.png,objects/object_dy_obj/gGreatFairyLeavesPattern1Tex.png,0
THE LEGEND OF ZELDA#2A0E4C18#3#1_all.png,scenes/shared/bowling_scene/bowling_sceneTex_00AB20.png,2
THE LEGEND OF ZELDA#D8C8E9BF#4#0_all.png,textures/kanji/gMsgKanji8B4ETex.png,0
THE LEGEND OF ZELDA#B392A837#4#0_all.png,textures/kanji/gMsgKanji90BBTex.png,2
THE LEGEND OF ZELDA#6F60DAB3#2#1#698582A7_ciByRGBA.png,objects/object_fu/gWindmillManPantsTex.png,0
THE LEGEND OF ZELDA#C0661858#4#0_all.png,textures/kanji/gMsgKanji945BTex.png,0
THE LEGEND OF ZELDA#5850097B#4#0_all.png,textures/kanji/gMsgKanji8EFATex.png,0
THE LEGEND OF ZELDA#3C2B495E#3#1_all.png,objects/object_mag/gTitleCopyright1998Tex.png,4
THE LEGEND OF ZELDA#799D293F#2#1#5CE1D0A5_ciByRGBA.png,objects/object_du/gDaruniaNoseSeriousTex.png,2
THE LEGEND OF ZELDA#998F841C#3#0_all.png,textures/item_name_static/gBlueFireItemNameENGTex.png,0
THE LEGEND OF ZELDA#7EC63F69#3#1_all.png,textures/icon_item_fra_static/gPauseDodongoTitleFRATex.png,0
THE LEGEND OF ZELDA#E2C778A0#0#2_all.png,objects/object_bg/gChuGirlEyeOpenTex.png,0
THE LEGEND OF ZELDA#EF5A975B#2#1#598F9DDB_ciByRGBA.png,objects/object_im/gImpaNeckTex.png,0
THE LEGEND OF ZELDA#7420AB49#3#1_all.png,textures/map_name_static/gDesertColossusPositionNameJPNTex.png,0
THE LEGEND OF ZELDA#9EEAFB39#2#1#46FA1942_ciByRGBA.png,objects/object_gla/gGerudoPurpleEarTex.png,0
THE LEGEND OF ZELDA#59D94159#0#2_all.png,scenes/shared/spot18_scene/spot18_room_3Tex_00D848.png,0
THE LEGEND OF ZELDA#49E4A4CE#2#1#2D04B250_ciByRGBA.png,objects/object_rl/object_rl_Tex_003D60.png,0
THE LEGEND OF ZELDA#3AB63EB6#2#1#6545665C_ciByRGBA.png,objects/object_masterkokirihead/object_masterkokiriheadTex_0009F0.png,0
THE LEGEND OF ZELDA#F7B27E4B#3#1_all.png,textures/parameter_static/gMapBossIconTex.png,0
THE LEGEND OF ZELDA#2627B090#0#2_all.png,objects/object_niw/gCuccoTailFeathersTex.png,2
THE LEGEND OF ZELDA#E7AE6DDD#4#0_all.png,textures/nes_font_static/gMsgCharA9ZTargetSignTex.png,0
THE LEGEND OF ZELDA#9FCC76A0#3#0_all.png,textures/item_name_static/gCuccoItemNameENGTex.png,0
THE LEGEND OF ZELDA#41F7BBBE#2#1#EF84B8E3_ciByRGBA.png,objects/object_js/gCarpetMerchantFootSoleTex.png,0
THE LEGEND OF ZELDA#C3EA8BE9#4#0_all.png,textures/kanji/gMsgKanji918DTex.png,0
THE LEGEND OF ZELDA#FD587F05#3#2_all.png,textures/title_static/gFileSelWindow10Tex.png,2
THE LEGEND OF ZELDA#C3BEA3E3#0#2_all.png,scenes/shared/spot11_scene/spot11_sceneTex_013CE0.png,0
THE LEGEND OF ZELDA#7CE4B6D5#0#2_all.png,objects/object_st/object_st_Tex_0024D0.png,0
THE LEGEND OF ZELDA#89DF4F06#2#1#380CF6A2_ciByRGBA.png,objects/object_link_child/gLinkChildHylianShieldBackTex.png,0
THE LEGEND OF ZELDA#81E390DB#3#0_all.png,textures/item_name_static/gKokiriEmeraldItemNameGERTex.png,0
THE LEGEND OF ZELDA#54C1E12B#0#2_all.png,objects/object_jj/gJabuJabuDiademCenterTex.png,2
THE LEGEND OF ZELDA#D95F8F1A#4#0_all.png,textures/kanji/gMsgKanji918BTex.png,0
THE LEGEND OF ZELDA#F74EC18C#3#1_all.png,textures/g_pn_38/gHyruleCastleTitleCardJPNTex.png,0
THE LEGEND OF ZELDA#7A556AD0#2#1#FD83CFD1_ciByRGBA.png,scenes/mq/bdan_scene/bdan_room_6Tex_003068.png,0
THE LEGEND OF ZELDA#F8F2171D#0#2_all.png,objects/object_horse_link_child/object_horse_link_childTex_002568.png,2
THE LEGEND OF ZELDA#36A4EAE4#3#1_all.png,textures/map_name_static/gGerudoValleyPositionNameFRATex.png,0
THE LEGEND OF ZELDA#E3986447#3#1_all.png,textures/g_pn_28/gKakarikoVillageTitleCardFRATex.png,0
